time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-08-24T14:28:56.400Z,36.72,21.3,25,3.4,md,7,232.1,,,us,usp000gfe2,2014-11-07T01:36:58.807Z,"37 km WSW of Methóni, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-24T14:10:17.300Z,36.76,21.43,29,3.6,md,12,214.7,,,us,usp000gfe1,2014-11-07T01:36:58.805Z,"southern Greece",earthquake,,,,,reviewed,ath,ath
2008-08-24T14:06:37.200Z,35.58,27.56,15,3,md,6,211.7,,,us,usp000gfe0,2014-11-07T01:36:58.804Z,"32 km ENE of Karpathos, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-24T13:49:08.100Z,38.87,21.22,22,3.4,md,16,92,,,us,usp000gfdz,2014-11-07T01:36:58.801Z,"2 km SSE of Sardínia, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-24T12:58:05.000Z,37.98,21.51,24,3.3,md,6,128.1,,,us,usp000gfdv,2014-11-07T01:36:58.779Z,"13 km ESE of Várda, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-24T12:56:48.300Z,34.58,25.19,35,3.1,md,6,261.1,,,us,usp000gfdt,2014-11-07T01:36:58.713Z,"47 km S of Pýrgos, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-24T12:45:27.500Z,37.95,21.45,20,2.9,md,5,135.1,,,us,usp000gfds,2014-11-07T01:36:58.712Z,"11 km SE of Várda, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-24T11:22:12.100Z,40.46,21.83,8,3.3,md,6,235.7,,,us,usp000gfdp,2014-11-07T01:36:58.694Z,"3 km NW of Kleítos, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-24T06:22:54.200Z,39.36,20.76,38,3.7,md,28,81.4,,,us,usp000gfd2,2014-11-07T01:36:58.341Z,"5 km NNW of Pappadátes, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-24T04:59:40.300Z,30.822,49.824,11.1,4.5,mb,122,80.1,,,us,usp000gfcy,2014-11-07T01:36:58.317Z,"13 km ENE of Om?d?yeh, Iran",earthquake,,,,38,reviewed,teh,us
2008-08-24T04:56:32.000Z,30.83,49.83,11,3.5,mblg,25,143.2,,,us,usp000gfcx,2014-11-07T01:36:58.315Z,"14 km ENE of Om?d?yeh, Iran",earthquake,,,,,reviewed,teh,teh
2008-08-24T04:16:54.300Z,36.05,27.63,26,3.4,md,8,149.9,,,us,usp000gfcv,2014-11-07T01:36:58.311Z,"28 km SW of Émponas, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-24T03:16:43.000Z,39.184,26.847,5.4,3.4,md,5,199.8,,,us,usp000gfcq,2014-11-07T01:36:58.303Z,"13 km NNW of Dikili, Turkey",earthquake,,,,,reviewed,isk,ath
2008-08-24T01:54:06.900Z,38.73,23.62,18,2.7,ml,15,168.8,,,us,usp000gfcj,2014-11-07T01:36:58.289Z,"11 km E of Prokópi, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-24T01:28:01.400Z,38.03,21.58,14,2.9,md,10,125.3,,,us,usp000gfcg,2014-11-07T01:36:58.284Z,"7 km SW of Káto Mazaráki, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-24T00:11:24.100Z,38.97,21.85,9,3.1,md,6,189.6,,,us,usp000gfcc,2014-11-07T01:36:58.267Z,"7 km NE of Karpenísi, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-23T23:28:43.300Z,34.83,24.99,29,3,md,6,220.6,,,us,usp000gfc9,2014-11-07T01:36:58.262Z,"24 km SW of Pýrgos, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-23T23:23:41.800Z,37.04,26.41,34,3.1,md,9,252,,,us,usp000gfc8,2014-11-07T01:36:58.261Z,"32 km SSW of Pátmos, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-23T22:57:53.500Z,37.9,21.43,17,2.9,md,4,141.8,,,us,usp000gfc6,2014-11-07T01:36:58.257Z,"6 km NE of Synoikismós Chavaríou, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-23T22:13:26.900Z,35.8,26.32,55,3,md,8,100.1,,,us,usp000gfc4,2014-11-07T01:36:58.252Z,"67 km N of Palekastro, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-23T21:37:06.300Z,35.95,26.92,27,3.1,md,8,119.1,,,us,usp000gfc1,2014-11-07T01:36:58.239Z,"55 km NNW of Karpathos, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-23T20:46:38.500Z,39.57,23.72,30,3.2,md,8,159.1,,,us,usp000gfbu,2014-11-07T01:36:58.220Z,"47 km S of Pefkochóri, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-23T20:41:24.000Z,38.54,24.04,20,3.8,ml,48,42.5,,,us,usp000gfbs,2014-11-07T01:36:58.213Z,"7 km SW of Oxílithos, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-23T19:12:47.400Z,37.9,21.36,13,3.7,ml,47,128.7,,,us,usp000gfbn,2014-11-07T01:36:58.173Z,"4 km E of Traganón, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-23T17:56:51.800Z,39.99,23.35,24,3.2,md,6,172.4,,,us,usp000gfbf,2014-11-07T01:36:58.160Z,"8 km SW of Kassándreia, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-23T17:17:50.500Z,39.42,20.46,17,3,md,5,124.7,,,us,usp000gfbc,2014-11-07T01:36:58.157Z,"7 km SW of Paramythiá, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-23T13:32:37.780Z,39.783,54.073,35.4,4.5,mb,67,148.5,,1.03,us,usp000gfb5,2014-11-07T01:36:58.133Z,"39 km NW of Balkanabat, Turkmenistan",earthquake,,9.9,,15,reviewed,us,us
2008-08-23T12:46:21.100Z,36.57,27.1,36,2.9,md,7,123.2,,,us,usp000gfb1,2014-11-07T01:36:58.123Z,"5 km SSW of Mandráki, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-23T09:54:38.800Z,34.8,24.96,22,3.3,md,10,190.6,,,us,usp000gfar,2014-11-07T01:36:58.101Z,"28 km SW of Pýrgos, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-23T07:29:32.420Z,43.384,47.306,10,4.7,mb,30,128.8,,1.25,us,usp000gfaj,2014-11-07T01:36:58.070Z,"20 km NW of Sulak, Russia",earthquake,,,,6,reviewed,us,us
2008-08-23T04:00:50.200Z,36.18,28.96,39,3.1,md,5,150.5,,,us,usp000gfaa,2014-11-07T01:36:58.044Z,"41 km WSW of Kalkan, Turkey",earthquake,,,,,reviewed,ath,ath
2008-08-23T03:01:22.300Z,38.29,22.12,11,2.9,md,4,183.8,,,us,usp000gfa4,2014-11-07T01:36:58.022Z,"5 km NE of Aígio, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-23T01:33:57.000Z,36.66,21.02,10,3.4,md,5,271.7,,,us,usp000gf9y,2014-11-07T01:36:58.012Z,"63 km WSW of Methóni, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-23T00:01:50.700Z,36.52,22.92,7,2.9,md,4,151.4,,,us,usp000gf9w,2014-11-07T01:36:58.008Z,"21 km SSW of Géfyra, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-22T22:06:41.400Z,38.86,20.86,34,3.1,md,7,118.9,,,us,usp000gf9p,2014-11-07T01:36:57.978Z,"6 km SSW of Vónitsa, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-22T20:48:05.100Z,36.62,24.86,25,3.1,md,9,135.8,,,us,usp000gf9g,2014-11-07T01:36:57.909Z,"5 km W of Folégandros, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-22T19:49:46.900Z,38.13,20.75,5,2.8,ml,19,154.7,,,us,usp000gf9c,2014-11-07T01:36:57.900Z,"3 km SW of Póros, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-22T18:34:26.930Z,35.045,32.93,30,2.6,ml,4,147.8,,,us,usp000gf98,2014-11-07T01:36:57.890Z,"6 km NNE of Kakopetriá, Cyprus",earthquake,,,,,reviewed,nic,nic
2008-08-22T18:13:15.060Z,35.105,32.938,30,2.7,ml,6,153.2,,,us,usp000gf97,2014-11-07T01:36:57.888Z,"8 km E of Léfka, Cyprus",earthquake,,,,,reviewed,nic,nic
2008-08-22T17:58:00.000Z,36.1,27.56,28,3,md,6,161.5,,,us,usp000gf92,2014-11-07T01:36:57.862Z,"30 km WSW of Émponas, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-22T17:56:53.900Z,38.88,24.83,32,3,ml,27,54.4,,,us,usp000gf91,2014-11-07T01:36:57.859Z,"23 km E of Skýros, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-22T17:53:20.200Z,34.84,23.87,20,3.2,md,8,236.3,,,us,usp000gf90,2014-11-07T01:36:57.858Z,"19 km W of Kastrí, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-22T17:33:08.640Z,35.095,32.936,10,3.2,ml,6,149,,,us,usp000gf8y,2014-11-07T01:36:57.848Z,"8 km ESE of Léfka, Cyprus",earthquake,,,,,reviewed,nic,nic
2008-08-22T17:28:57.500Z,35.124,32.937,30,2.6,ml,5,161.5,,,us,usp000gf8x,2014-11-07T01:36:57.847Z,"Cyprus region",earthquake,,,,,reviewed,nic,nic
2008-08-22T14:21:25.400Z,34.753,33.944,10,2.7,ml,4,260.1,,,us,usp000gf8m,2014-11-07T01:36:57.830Z,"25 km SSW of Ayia Napa, Cyprus",earthquake,,,,,reviewed,nic,nic
2008-08-22T13:33:08.800Z,35.78,22.64,5,3.2,md,6,220.3,,,us,usp000gf8e,2014-11-07T01:36:57.816Z,"51 km SW of Kýthira, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-22T13:16:24.800Z,35.67,22.67,41,3,m,14,201.8,,,us,usp000gf8c,2014-11-07T01:36:57.810Z,"60 km SSW of Kýthira, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-22T13:15:01.600Z,37.71,21.74,20,3.2,md,12,133.2,,,us,usp000gf8a,2014-11-07T01:36:57.807Z,"1 km E of Lálas, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-22T10:31:19.930Z,34.89,32.354,35,2.5,ml,4,162.4,,,us,usp000gf83,2014-11-07T01:36:57.716Z,"2 km WNW of Pégeia, Cyprus",earthquake,,,,,reviewed,nic,nic
2008-08-22T08:55:59.700Z,38.51,24.03,22,3.3,ml,28,73.5,,,us,usp000gf7z,2014-11-07T01:36:57.707Z,"10 km N of Alivéri, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-22T08:23:46.800Z,37.11,23.6,14,3.1,md,9,117.9,,,us,usp000gf7w,2014-11-07T01:36:57.699Z,"29 km SSE of Ýdra, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-22T05:15:19.300Z,34.82,26.15,23,3.1,md,8,229.8,,,us,usp000gf7k,2014-11-07T01:36:57.637Z,"42 km ESE of Ierápetra, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-22T04:32:30.400Z,36.43,22.38,23,3.1,ml,29,178.6,,,us,usp000gf7h,2014-11-07T01:36:57.632Z,"39 km SSW of Gýtheio, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-22T00:46:42.900Z,38.95,21.09,5,2.9,md,6,238.2,,,us,usp000gf73,2014-11-07T01:36:57.597Z,"7 km W of Kríkellos, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-22T00:15:05.000Z,34.76,25.46,27,3.3,md,4,281.9,,,us,usp000gf71,2014-11-07T01:36:57.594Z,"33 km SSW of Néa Anatolí, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T23:55:40.400Z,39.54,23.83,58,2.9,md,4,235.7,,,us,usp000gf6y,2014-11-07T01:36:57.588Z,"43 km N of Patitírion, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T22:30:41.170Z,36.929,28.288,29.5,3.6,ml,30,76,,,us,usp000gf6v,2014-11-07T01:36:57.567Z,"8 km N of Marmaris, Turkey",earthquake,,,,,reviewed,isk,the
2008-08-21T19:35:04.600Z,35.04,23.29,38,3.4,md,5,243.6,,,us,usp000gf6h,2014-11-07T01:36:57.537Z,"41 km WSW of Palaióchora, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T19:19:24.900Z,37.04,21.55,5,2.5,ml,6,204.5,,,us,usp000gf6f,2014-11-07T01:36:57.534Z,"8 km WSW of Gargaliánoi, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T19:11:28.800Z,36.39,27.05,29,3.3,md,5,108.3,,,us,usp000gf6c,2014-11-07T01:36:57.523Z,"25 km SSW of Mandráki, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T17:42:21.100Z,34.78,24.58,39,3.3,md,8,202.8,,,us,usp000gf67,2014-11-07T01:36:57.511Z,"36 km SSW of Agía Galíni, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T14:19:32.000Z,37.03,20.7,37,3.2,md,9,244.7,,,us,usp000gf5x,2014-11-07T01:36:57.476Z,"77 km S of Lithakiá, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T14:08:14.000Z,36.889,28.014,14.8,3.3,md,8,150.6,,,us,usp000gf5w,2014-11-07T01:36:57.474Z,"21 km WNW of ?çmeler, Turkey",earthquake,,,,,reviewed,isk,isk
2008-08-21T12:54:32.600Z,38.24,22.02,9,2.7,md,4,166.8,,,us,usp000gf5s,2014-11-07T01:36:57.465Z,"4 km SW of Rododáfni, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T11:42:45.600Z,36.38,27.09,36,3.5,md,6,109.4,,,us,usp000gf5m,2014-11-07T01:36:57.410Z,"25 km S of Mandráki, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T11:42:01.000Z,38.13,21.54,23,2.7,md,5,112.3,,,us,usp000gf5k,2014-11-07T01:36:57.409Z,"2 km SSW of Káto Acha?a, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T10:07:18.800Z,36.42,26.97,16,3.6,md,8,106.6,,,us,usp000gf5f,2014-11-07T01:36:57.400Z,"25 km SW of Mandráki, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T09:36:19.000Z,38.36,22,15,2.6,ml,12,83.9,,,us,usp000gf5e,2014-11-07T01:36:57.398Z,"6 km N of Kamárai, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T07:47:30.200Z,38.36,21.99,11,3.1,md,6,85.5,,,us,usp000gf56,2014-11-07T01:36:57.342Z,"6 km N of Kamárai, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T04:53:55.700Z,36.49,27.04,15,3.4,md,8,114.5,,,us,usp000gf4w,2014-11-07T01:36:57.321Z,"15 km SSW of Mandráki, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T04:51:57.800Z,36.45,27.04,23,3.5,md,8,111.9,,,us,usp000gf4v,2014-11-07T01:36:57.320Z,"19 km SSW of Mandráki, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T04:49:49.000Z,38.973,26.927,5,3.6,md,4,202.4,,,us,usp000gf4u,2014-11-07T01:36:57.318Z,"4 km N of Çandarl?, Turkey",earthquake,,,,,reviewed,isk,ath
2008-08-21T04:49:35.400Z,39.49,20.61,29,3.4,md,6,118.3,,,us,usp000gf4t,2014-11-07T01:36:57.317Z,"8 km ENE of Paramythiá, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T01:32:55.500Z,39.47,20.56,20,3.4,md,4,288.5,,,us,usp000gf4j,2014-11-07T01:36:57.300Z,"4 km E of Paramythiá, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T00:44:40.900Z,36.42,27.05,33,3.5,md,7,164.5,,,us,usp000gf4c,2014-11-07T01:36:57.288Z,"22 km SSW of Mandráki, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T00:36:26.300Z,36.39,27.08,32,3.5,md,6,162.3,,,us,usp000gf4b,2014-11-07T01:36:57.287Z,"25 km S of Mandráki, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-21T00:31:20.900Z,38.61,22.59,23,3,ml,16,54.9,,,us,usp000gf4a,2014-11-07T01:36:57.285Z,"3 km S of Amfíkleia, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-20T22:00:42.900Z,40.39,25.27,55,3.4,md,4,220.8,,,us,usp000gf42,2014-11-07T01:36:57.266Z,"19 km WSW of Kamariótissa, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-20T21:11:30.700Z,37.87,21.33,14,3.4,md,7,152.6,,,us,usp000gf41,2014-11-07T01:36:57.265Z,"3 km SSE of Traganón, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-20T19:52:06.900Z,35.71,27.1,2,3,md,5,168.2,,,us,usp000gf3x,2014-11-07T01:36:57.257Z,"24 km NNW of Karpathos, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-20T18:21:50.100Z,38.19,21.71,23,2.9,md,5,140.1,,,us,usp000gf3q,2014-11-07T01:36:57.235Z,"1 km NE of Mindilóglion, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-20T18:12:40.600Z,37.39,20.82,13,3.2,ml,15,216.3,,,us,usp000gf3p,2014-11-07T01:36:57.233Z,"36 km S of Lithakiá, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-20T17:26:35.400Z,37.85,21.31,12,4.3,mb,75,77,,,us,usp000gf3j,2014-11-07T01:36:57.221Z,"3 km NNE of Savália, Greece",earthquake,,,,5,reviewed,ath,us
2008-08-20T16:10:49.500Z,35.39,25.83,16,3.2,md,6,170.2,,,us,usp000gf3b,2014-11-07T01:36:57.205Z,"17 km NE of Eloúnda, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-20T11:47:07.500Z,36.54,22.27,35,3.6,md,6,195.9,,,us,usp000gf32,2014-11-07T01:36:57.181Z,"35 km SW of Gýtheio, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-20T11:25:12.500Z,38.07,21.99,30,2.6,ml,10,85.2,,,us,usp000gf31,2014-11-07T01:36:57.180Z,"11 km WNW of Kalávryta, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-20T11:01:38.000Z,37.711,37.463,5,4.4,mb,33,120.4,,,us,usp000gf2y,2014-11-07T01:36:57.172Z,"16 km ESE of Ça?layancerit, Turkey",earthquake,,,,10,reviewed,isk,us
2008-08-20T09:58:34.000Z,34.858,32.31,27,2.9,ml,4,315.8,,,us,usp000gf2v,2014-11-07T01:36:57.167Z,"7 km WSW of Pégeia, Cyprus",earthquake,,,,,reviewed,nic,nic
2008-08-20T03:34:51.700Z,37.96,21.55,12,2.6,ml,10,127.4,,,us,usp000gf22,2014-11-07T01:36:57.092Z,"15 km SW of Káto Mazaráki, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-20T02:19:33.300Z,37.94,21.48,25,3.1,md,4,140.1,,,us,usp000gf1z,2014-11-07T01:36:57.088Z,"12 km NE of Synoikismós Chavaríou, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-20T01:15:36.700Z,36.21,27.5,16,2.9,md,4,210.2,,,us,usp000gf1w,2014-11-07T01:36:57.082Z,"32 km W of Émponas, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-20T00:28:22.000Z,37.92,21.44,22,3,md,4,139,,,us,usp000gf1v,2014-11-07T01:36:57.081Z,"8 km NNE of Synoikismós Chavaríou, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-19T22:54:32.600Z,36.4,27.13,45,3,md,8,75.7,,,us,usp000gf1s,2014-11-07T01:36:57.075Z,"23 km S of Mandráki, Greece",earthquake,,,,,reviewed,ath,isk
2008-08-19T20:48:36.900Z,36.36,22.07,31,4,mb,111,51.4,,,us,usp000gf1f,2014-11-07T01:36:57.007Z,"49 km SSE of Koróni, Greece",earthquake,,,,15,reviewed,ath,us
2008-08-19T20:01:51.300Z,38.97,20.97,5,3.1,md,7,237.7,,,us,usp000gf1d,2014-11-07T01:36:57.004Z,"9 km NE of Vónitsa, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-19T17:15:23.500Z,37.61,20.9,17,3.3,ml,43,93,,,us,usp000gf14,2014-11-07T01:36:56.987Z,"13 km SSE of Lithakiá, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-19T14:43:16.900Z,35.88,27.95,54,4.3,mb,157,98.4,,,us,usp000gf0x,2014-11-07T01:36:56.884Z,"24 km SSW of Lárdos, Greece",earthquake,,,,35,reviewed,ath,us
2008-08-19T13:19:56.900Z,38.35,22,11,3.2,md,9,86.4,,,us,usp000gf0r,2014-11-07T01:36:56.799Z,"5 km N of Kamárai, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-19T13:05:55.000Z,35.31,23.24,65,3.3,m,30,102.9,,,us,usp000gf0q,2014-11-07T01:36:56.795Z,"41 km WNW of Palaióchora, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-19T12:57:14.000Z,37.063,29.195,6.9,3.5,md,7,173.7,,,us,usp000gf0p,2014-11-07T01:36:56.793Z,"29 km WSW of Gölhisar, Turkey",earthquake,,,,,reviewed,isk,ath
2008-08-19T12:39:08.600Z,38.34,22.05,8,2.9,md,5,117.8,,,us,usp000gf0n,2014-11-07T01:36:56.792Z,"6 km NE of Kamárai, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-19T11:59:45.000Z,38.34,21.99,7,3.2,md,6,114.2,,,us,usp000gf0m,2014-11-07T01:36:56.790Z,"4 km N of Kamárai, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-19T09:49:18.100Z,37.78,20.93,14,3.2,md,5,195,,,us,usp000gf08,2014-11-07T01:36:56.739Z,"3 km E of Zakynthos, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-19T09:41:32.300Z,35.09,22.85,30,2.9,md,4,259,,,us,usp000gf07,2014-11-07T01:36:56.738Z,"77 km WSW of Palaióchora, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-19T09:40:18.200Z,38.39,21.79,13,3.1,md,8,103.9,,,us,usp000gf06,2014-11-07T01:36:56.736Z,"3 km W of Náfpaktos, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-19T08:48:35.400Z,38.12,21.52,19,3.2,md,7,101.1,,,us,usp000gf03,2014-11-07T01:36:56.731Z,"4 km SE of Limnokhórion, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-19T07:52:50.200Z,38.84,20.88,9,3.3,md,4,244.6,,,us,usp000gezz,2014-11-07T01:36:56.706Z,"5 km WSW of Monastiráki, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-19T07:14:37.700Z,34.88,22.58,24,3.2,md,7,255.7,,,us,usp000gezy,2014-11-07T01:36:56.704Z,"107 km WSW of Palaióchora, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-19T07:06:57.600Z,37.32,24.2,24,3.2,md,5,223.2,,,us,usp000gezx,2014-11-07T01:36:56.670Z,"32 km NW of Sérifos, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-19T04:18:15.500Z,35.47,23.38,35,3.3,md,6,188.7,,,us,usp000gezr,2014-11-07T01:36:56.629Z,"24 km W of Kíssamos, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-19T02:48:55.500Z,35.41,25.36,23,3,md,5,177.2,,,us,usp000gezh,2014-11-07T01:36:56.592Z,"9 km NNE of Káto Goúves, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-19T00:48:07.300Z,36.42,25.4,111,2.7,m,15,81,,,us,usp000gezd,2014-11-07T01:36:56.583Z,"2 km W of Firá, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-18T16:20:32.800Z,36.81,28.11,29,3.4,md,5,260.8,,,us,usp000geyn,2014-11-07T01:36:56.469Z,"10 km W of ?çmeler, Turkey",earthquake,,,,,reviewed,ath,ath
2008-08-18T15:27:34.800Z,36.65,21.79,30,3.2,md,6,239.9,,,us,usp000geyj,2014-11-07T01:36:56.460Z,"20 km SSE of Methóni, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-18T14:40:38.900Z,38.88,21.23,30,3,md,5,224.5,,,us,usp000geye,2014-11-07T01:36:56.454Z,"2 km ESE of Sardínia, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-18T06:41:33.200Z,34.33,26.21,28,3.2,md,8,261.9,,,us,usp000gexz,2014-11-07T01:36:56.247Z,"86 km SSE of Ierápetra, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-18T05:13:30.000Z,36.26,21.9,31,3,md,4,273,,,us,usp000gext,2014-11-07T01:36:56.235Z,"59 km S of Koróni, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-18T03:42:33.000Z,37.067,29.117,9.2,3.6,md,9,88.1,,,us,usp000gexq,2014-11-07T01:36:56.223Z,"35 km WSW of Gölhisar, Turkey",earthquake,,,,,reviewed,isk,isk
2008-08-18T01:37:37.300Z,38.26,22.22,49,2.9,md,33,59.2,,,us,usp000gexg,2014-11-07T01:36:56.132Z,"8 km ENE of Témeni, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-17T21:06:26.500Z,35.93,23.48,5,3.3,md,7,182.9,,,us,usp000gex3,2014-11-07T01:36:56.005Z,"50 km ESE of Kýthira, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-17T20:34:18.900Z,39.59,23.63,41,3.4,md,25,53.4,,,us,usp000gex0,2014-11-07T01:36:55.969Z,"44 km S of Pefkochóri, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-17T19:46:58.900Z,40.12,24.8,16,3.6,md,13,195.7,,,us,usp000geww,2014-11-07T01:36:55.862Z,"35 km NW of Mýrina, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-17T17:48:53.400Z,37.86,21.41,22,3.1,md,5,147.6,,,us,usp000gewk,2014-11-07T01:36:55.732Z,"2 km ENE of Synoikismós Chavaríou, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-17T16:46:24.900Z,35.62,27.16,22,2.9,md,5,152,,,us,usp000gewd,2014-11-07T01:36:55.715Z,"13 km NNW of Karpathos, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-17T15:09:10.500Z,36.24,21.77,11,3.3,md,4,280.2,,,us,usp000gew6,2014-11-07T01:36:55.700Z,"63 km SSW of Koróni, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-17T13:22:26.700Z,39.57,23.74,26,2.9,ml,28,51.5,,,us,usp000gevx,2014-11-07T01:36:55.668Z,"47 km SSE of Pefkochóri, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-17T11:44:50.700Z,38.01,21.51,27,2.5,ml,12,125.1,,,us,usp000gevr,2014-11-07T01:36:55.640Z,"12 km ESE of Néa Manoláda, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-17T11:35:32.100Z,36.11,21.83,12,2.9,ml,17,225.4,,,us,usp000gevq,2014-11-07T01:36:55.638Z,"76 km S of Koróni, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-17T10:49:03.900Z,38.33,22.2,22,3,md,6,197.9,,,us,usp000gevm,2014-11-07T01:36:55.633Z,"12 km NNE of Témeni, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-17T09:47:34.200Z,36.59,21.82,30,3.4,md,9,207.9,,,us,usp000gevj,2014-11-07T01:36:55.626Z,"25 km SSW of Koróni, Greece",earthquake,,,,,reviewed,ath,ath
2008-08-17T07:30:29.000Z,37.017,29.13,9.9,3.6,md,6,174.4,,,us,usp000gevd,2014-11-07T01:36:55.617Z,"33 km NNE of Göcek, Turkey",earthquake,,,,,reviewed,isk,isk
2008-08-17T07:21:24.100Z,38.15,21.57,23,3.1,md,9,101.4,,,us,usp000gevc,2014-11-07T01:36:55.615Z,"1 km E of Káto Acha?a, Greece",earthquake,,,,,reviewed,ath,ath
